??,??,??,??,??????,????????,????
30-05-2019 16.00,2177,13.116,0.007,178.418,568.506,274.953
30-05-2019 17.00,2178,12.018,0.007,97.347,355.216,102.44
30-05-2019 18.00,2179,10.938,0.007,34.327,143.189,14.284
30-05-2019 19.00,2180,10.066,0.007,2.621,12.777,0
30-05-2019 20.00,2181,9.449,0.007,0,0.001,0
30-05-2019 21.00,2182,8.784,0.007,0,0,0
30-05-2019 22.00,2183,8.136,0.007,0,0,0
30-05-2019 23.00,2184,7.731,0.007,0,0,0
31-05-2019 0.00,2185,7.452,0.007,0,0,0
31-05-2019 1.00,2186,7.282,0.007,0,0,0
31-05-2019 2.00,2187,7.093,0.007,0,0,0
31-05-2019 3.00,2188,6.914,0.007,1.693,10.023,0
31-05-2019 4.00,2189,6.923,0.007,40.727,155.606,36.86
31-05-2019 5.00,2190,7.348,0.007,135.508,368.899,229.9
31-05-2019 6.00,2191,8.496,0.007,288.168,581.782,1126.937
31-05-2019 7.00,2192,10.764,0.007,457.463,779.705,2736.834
31-05-2019 8.00,2193,12.891,0.006,583.005,949.207,3444.162
31-05-2019 9.00,2194,14.162,0.006,641.446,1078.731,3507.108
31-05-2019 10.00,2195,14.642,0.006,630.523,1159.477,3318.064
31-05-2019 11.00,2196,14.602,0.006,590.91,1185.932,2950.684
31-05-2019 12.00,2197,14.352,0.006,564.591,1156.348,2509.998
31-05-2019 13.00,2198,13.941,0.006,511.749,1072.68,2004.964
31-05-2019 14.00,2199,13.715,0.006,416.294,940.717,1789.113
31-05-2019 15.00,2200,13.683,0.006,317.622,769.42,1727.796
31-05-2019 16.00,2201,13.293,0.007,214.756,570.489,1180.129
31-05-2019 17.00,2202,12.472,0.007,121.34,357.486,881.299
31-05-2019 18.00,2203,10.094,0.008,40.614,145.637,277.317
31-05-2019 19.00,2204,8.088,0.007,2.973,13.503,0
31-05-2019 20.00,2205,7.612,0.007,0,0.001,0
31-05-2019 21.00,2206,7.144,0.007,0,0,0
31-05-2019 22.00,2207,6.787,0.007,0,0,0
31-05-2019 23.00,2208,6.47,0.007,0,0,0
31-05-2019 23.00,2209,6.47,0.007,463.889,781.357,2463.576
