??,??,??,??,??????,????????,????
12-08-2019 6.00,1735,16.465,0.012,212.345,486.747,813.498
12-08-2019 7.00,1736,17.947,0.012,347.78,692.223,1484.34
12-08-2019 8.00,1737,19.2,0.012,468.659,868.206,1817.178
12-08-2019 9.00,1738,20.339,0.012,567.874,1002.667,2091.552
12-08-2019 10.00,1739,21.511,0.012,638.729,1086.421,2476.316
12-08-2019 11.00,1740,23.055,0.013,671.852,1113.761,2946.265
12-08-2019 12.00,1741,23.847,0.013,656.467,1082.769,2891.002
12-08-2019 13.00,1742,24.024,0.013,600.106,995.563,2446.871
12-08-2019 14.00,1743,23.712,0.013,498.825,858.047,1922.159
12-08-2019 15.00,1744,23.116,0.013,373.583,679.594,1477.328
12-08-2019 16.00,1745,22.269,0.013,240.783,472.312,1075.953
12-08-2019 17.00,1746,20.931,0.014,111.715,250.338,517.107
12-08-2019 18.00,1747,18.699,0.013,17.806,50.735,41.076
12-08-2019 19.00,1748,17.718,0.012,0.057,0.268,0
12-08-2019 20.00,1749,17.215,0.012,0,0,0
12-08-2019 21.00,1750,16.689,0.012,0,0,0
12-08-2019 22.00,1751,16.202,0.012,0,0,0
12-08-2019 23.00,1752,15.806,0.012,0,0,0
13-08-2019 0.00,1753,15.523,0.011,0,0,0
13-08-2019 1.00,1754,15.251,0.011,0,0,0
13-08-2019 2.00,1755,15.021,0.011,0,0,0
13-08-2019 3.00,1756,14.831,0.011,0.005,0.024,0
13-08-2019 4.00,1757,14.844,0.011,16.255,53.322,80.112
13-08-2019 5.00,1758,15.951,0.012,101.505,260.959,490.878
13-08-2019 6.00,1759,17.326,0.012,227.639,482.305,1033.882
13-08-2019 7.00,1760,18.855,0.012,366.524,688.154,1689.891
13-08-2019 8.00,1761,20.362,0.013,488.734,864.435,2210.434
13-08-2019 9.00,1762,21.726,0.013,571.686,999.109,2665.17
13-08-2019 10.00,1763,23.009,0.013,613.913,1083.016,3060.494
13-08-2019 11.00,1764,24.041,0.013,610.787,1110.411,3281.428
13-08-2019 12.00,1765,24.407,0.013,562.089,1079.345,2868.698
13-08-2019 13.00,1766,23.989,0.014,481.45,991.994,2003.449
13-08-2019 14.00,1767,23.069,0.014,383.42,854.247,1236.064
13-08-2019 15.00,1768,22.015,0.014,269.54,675.463,767.804
13-08-2019 16.00,1769,20.963,0.014,159.226,467.824,438.637
13-08-2019 17.00,1770,19.997,0.015,68.658,245.46,207.935
13-08-2019 18.00,1771,18.896,0.014,10.32,47.528,6.963
13-08-2019 19.00,1772,18.434,0.014,0.031,0.192,0
13-08-2019 20.00,1773,18.221,0.014,0,0,0
13-08-2019 21.00,1774,18.144,0.014,0,0,0
13-08-2019 22.00,1775,18.107,0.013,0,0,0
13-08-2019 23.00,1776,18.028,0.013,0,0,0
14-08-2019 0.00,1777,17.966,0.013,0,0,0
14-08-2019 1.00,1778,17.968,0.013,0,0,0
14-08-2019 2.00,1779,17.968,0.013,0,0,0
14-08-2019 3.00,1780,17.978,0.013,0.001,0.013,0
14-08-2019 4.00,1781,17.991,0.013,7.141,49.874,0
14-08-2019 5.00,1782,18.126,0.013,53.238,256.068,40.111
14-08-2019 6.00,1783,18.383,0.013,129.439,477.807,121.21
14-08-2019 7.00,1784,18.803,0.014,223.083,684.002,259.223
14-08-2019 8.00,1785,19.445,0.014,313.277,860.58,541.455
14-08-2019 9.00,1786,20.208,0.014,387.803,995.492,657.697
14-08-2019 10.00,1787,20.817,0.014,449.896,1079.54,752.918
14-08-2019 11.00,1788,22.059,0.015,492.851,1106.986,928.447
14-08-2019 12.00,1789,24.396,0.015,509.19,1075.875,1135.217
14-08-2019 13.00,1790,26.391,0.015,478.64,988.353,1260.72
14-08-2019 14.00,1791,26.902,0.015,412.412,850.361,1297.274
14-08-2019 15.00,1792,25.456,0.015,309.161,671.269,936.165
14-08-2019 16.00,1793,23.976,0.015,193.388,463.265,578.572
14-08-2019 17.00,1794,22.361,0.015,81.93,240.511,147.47
14-08-2019 18.00,1795,21.116,0.014,12.35,44.393,0.594
14-08-2019 19.00,1796,20.496,0.014,0.029,0.132,0
14-08-2019 20.00,1797,20.17,0.013,0,0,0
14-08-2019 21.00,1798,19.855,0.013,0,0,0
14-08-2019 22.00,1799,19.648,0.013,0,0,0
14-08-2019 23.00,1800,19.186,0.013,0,0,0
15-08-2019 0.00,1801,18.41,0.013,0,0,0
15-08-2019 1.00,1802,17.66,0.012,0,0,0
15-08-2019 2.00,1803,17.363,0.012,0,0,0
15-08-2019 3.00,1804,17.257,0.012,0,0.006,0
15-08-2019 4.00,1805,17.189,0.012,7.815,46.509,7.371
15-08-2019 5.00,1806,18.207,0.012,60.979,251.1,220.766
15-08-2019 6.00,1807,19.089,0.013,148.873,473.219,775.501
15-08-2019 7.00,1808,20.082,0.013,265.531,679.77,1088.713
15-08-2019 8.00,1809,20.852,0.013,380.958,856.657,1427.542
15-08-2019 9.00,1810,21.457,0.014,477.508,991.824,1609.432
15-08-2019 10.00,1811,22.005,0.014,533.535,1076.01,1830.16
15-08-2019 11.00,1812,21.968,0.014,535.459,1103.454,1434.558
15-08-2019 12.00,1813,21.41,0.014,495.944,1072.322,844.482
15-08-2019 13.00,1814,20.961,0.014,430.382,984.654,553.124
15-08-2019 14.00,1815,20.519,0.014,348.485,846.415,354.89
15-08-2019 15.00,1816,19.985,0.014,250.224,667,232.636
15-08-2019 16.00,1817,19.504,0.014,160.428,458.638,130.164
15-08-2019 17.00,1818,18.969,0.014,74.796,235.486,31.866
15-08-2019 18.00,1819,18.415,0.014,12.117,41.336,0
15-08-2019 19.00,1820,17.967,0.014,0.015,0.086,0
15-08-2019 20.00,1821,17.524,0.013,0,0,0
15-08-2019 21.00,1822,17.115,0.013,0,0,0
15-08-2019 22.00,1823,16.753,0.013,0,0,0
15-08-2019 23.00,1824,16.463,0.013,0,0,0
16-08-2019 0.00,1825,16.272,0.013,0,0,0
16-08-2019 1.00,1826,16.16,0.013,0,0,0
16-08-2019 2.00,1827,16.081,0.013,0,0,0
16-08-2019 3.00,1828,16.022,0.012,0,0.003,0
16-08-2019 4.00,1829,16.018,0.012,5.279,43.234,0.101
16-08-2019 5.00,1830,16.367,0.012,49,246.065,128.64
16-08-2019 6.00,1831,17.022,0.013,113.292,468.56,355.931
16-08-2019 7.00,1832,17.958,0.013,187.169,675.483,634.264
16-08-2019 8.00,1833,18.767,0.013,262.596,852.682,850.354
16-08-2019 9.00,1834,19.128,0.014,334.751,988.065,995.334
16-08-2019 10.00,1835,19.326,0.014,384.809,1072.394,1063.583
16-08-2019 11.00,1836,19.465,0.014,407.601,1099.898,1122.877
16-08-2019 12.00,1837,19.568,0.014,398.6,1068.701,1004.607
16-08-2019 13.00,1838,19.607,0.014,357.837,980.869,860.97
16-08-2019 14.00,1839,19.589,0.014,294.033,842.387,742.503
16-08-2019 15.00,1840,19.47,0.014,217.549,662.659,550.96
16-08-2019 16.00,1841,19.182,0.014,137.137,453.925,289.309
16-08-2019 17.00,1842,18.641,0.014,60.832,230.387,86.691
16-08-2019 18.00,1843,17.897,0.013,8.106,38.365,0
16-08-2019 19.00,1844,17.528,0.013,0.008,0.053,0
16-08-2019 20.00,1845,17.146,0.013,0,0,0
16-08-2019 21.00,1846,16.623,0.013,0,0,0
16-08-2019 22.00,1847,16.218,0.012,0,0,0
16-08-2019 23.00,1848,15.898,0.012,0,0,0
17-08-2019 0.00,1849,15.548,0.012,0,0,0
17-08-2019 1.00,1850,15.204,0.012,0,0,0
17-08-2019 2.00,1851,14.899,0.012,0,0,0
17-08-2019 3.00,1852,14.582,0.011,0,0.001,0
17-08-2019 4.00,1853,14.476,0.011,8.327,40.054,31.331
17-08-2019 5.00,1854,15.39,0.012,72.306,240.955,357.684
17-08-2019 6.00,1855,16.048,0.012,166.224,463.846,714.07
17-08-2019 7.00,1856,16.792,0.012,260.37,671.112,1258.509
17-08-2019 8.00,1857,17.588,0.012,348.702,848.61,1451.086
17-08-2019 9.00,1858,18.41,0.012,417.716,984.238,1603.806
17-08-2019 10.00,1859,19.078,0.012,466.916,1068.71,1622.466
17-08-2019 11.00,1860,19.601,0.012,476.265,1096.273,1611.949
17-08-2019 12.00,1861,19.732,0.013,453.845,1064.989,1185.243
17-08-2019 13.00,1862,19.642,0.013,402.351,977.006,880.313
17-08-2019 14.00,1863,19.544,0.013,328.768,838.275,663.046
17-08-2019 15.00,1864,19.644,0.013,238.835,658.241,603.35
17-08-2019 16.00,1865,19.738,0.013,147.822,449.149,383.731
17-08-2019 17.00,1866,18.865,0.013,59.099,225.225,125.6
17-08-2019 18.00,1867,17.577,0.013,6.783,35.487,0
17-08-2019 19.00,1868,16.959,0.012,0.004,0.03,0
17-08-2019 20.00,1869,16.59,0.012,0,0,0
17-08-2019 21.00,1870,16.395,0.012,0,0,0
17-08-2019 22.00,1871,16.342,0.012,0,0,0
17-08-2019 23.00,1872,16.227,0.011,0,0,0
18-08-2019 0.00,1873,16.172,0.011,0,0,0
18-08-2019 1.00,1874,16.153,0.011,0,0,0
18-08-2019 2.00,1875,15.995,0.011,0,0,0
18-08-2019 3.00,1876,15.813,0.011,0,0,0
18-08-2019 4.00,1877,15.635,0.011,7.757,36.976,0
18-08-2019 5.00,1878,15.571,0.011,63.464,235.777,49.776
18-08-2019 6.00,1879,15.775,0.011,157.195,459.046,198.896
18-08-2019 7.00,1880,16.153,0.011,264.334,666.666,380.634
18-08-2019 8.00,1881,16.311,0.011,365.393,844.465,609.937
18-08-2019 9.00,1882,16.404,0.011,457.004,980.319,826.78
18-08-2019 10.00,1883,16.483,0.011,519.728,1064.938,1072.273
18-08-2019 11.00,1884,16.72,0.011,545.943,1092.553,1385.334
18-08-2019 12.00,1885,17.33,0.011,525.709,1061.224,1524.033
18-08-2019 13.00,1886,17.852,0.011,462.92,973.078,1291.383
18-08-2019 14.00,1887,18.045,0.011,360.479,834.111,1028.555
18-08-2019 15.00,1888,17.912,0.011,252.635,653.758,764.997
18-08-2019 16.00,1889,17.526,0.011,157.123,444.298,512.956
18-08-2019 17.00,1890,16.668,0.012,69.626,219.985,239.879
18-08-2019 18.00,1891,15.246,0.011,8.527,32.71,0.134
18-08-2019 19.00,1892,14.746,0.011,0.002,0.015,0
18-08-2019 20.00,1893,14.61,0.011,0,0,0
18-08-2019 21.00,1894,14.376,0.01,0,0,0
18-08-2019 22.00,1895,14.235,0.01,0,0,0
18-08-2019 23.00,1896,14.098,0.01,0,0,0
19-08-2019 0.00,1897,13.874,0.01,0,0,0
19-08-2019 1.00,1898,13.574,0.01,0,0,0
19-08-2019 2.00,1899,13.29,0.01,0,0,0
19-08-2019 3.00,1900,13.079,0.009,0,0,0
19-08-2019 4.00,1901,13.034,0.009,8.241,34.006,0.939
19-08-2019 5.00,1902,13.646,0.01,74.499,230.53,96.487
19-08-2019 6.00,1903,14.509,0.01,189.226,454.173,236.448
19-08-2019 7.00,1904,15.347,0.01,333.345,662.151,349.84
19-08-2019 8.00,1905,16.055,0.01,469.638,840.256,515.418
19-08-2019 9.00,1906,16.685,0.01,574.398,976.34,780.043
19-08-2019 10.00,1907,17.657,0.01,635.019,1061.094,1286.684
19-08-2019 11.00,1908,17.886,0.01,643.103,1088.735,1640.62
19-08-2019 12.00,1909,18.506,0.01,606.937,1057.365,1800.756
19-08-2019 13.00,1910,19.269,0.01,542.416,969.06,1898.464
19-08-2019 14.00,1911,19.333,0.01,439.015,829.855,1566.211
19-08-2019 15.00,1912,18.79,0.011,322.384,649.184,1047.771
19-08-2019 16.00,1913,17.982,0.011,195.747,439.381,655.05
19-08-2019 17.00,1914,16.576,0.011,81.523,214.68,238.153
19-08-2019 18.00,1915,14.628,0.011,9.246,30.04,0
19-08-2019 19.00,1916,13.745,0.01,0.001,0.007,0
19-08-2019 20.00,1917,12.931,0.01,0,0,0
19-08-2019 21.00,1918,11.969,0.01,0,0,0
19-08-2019 22.00,1919,11.27,0.01,0,0,0
19-08-2019 23.00,1920,10.853,0.01,0,0,0
20-08-2019 0.00,1921,10.42,0.009,0,0,0
20-08-2019 1.00,1922,9.892,0.009,0,0,0
20-08-2019 2.00,1923,9.434,0.009,0,0,0
20-08-2019 3.00,1924,9.088,0.009,0,0,0
20-08-2019 4.00,1925,9.118,0.009,8.007,31.15,53.319
20-08-2019 5.00,1926,11.042,0.009,80.288,225.213,423.932
20-08-2019 6.00,1927,13.138,0.01,201.117,449.241,1529.478
20-08-2019 7.00,1928,16.212,0.01,331.09,657.566,3050.863
20-08-2019 8.00,1929,18.149,0.01,432.424,835.961,3299.55
20-08-2019 9.00,1930,19.104,0.01,495.491,972.273,2624.881
20-08-2019 10.00,1931,20.078,0.01,530.093,1057.197,2788.601
20-08-2019 11.00,1932,21.354,0.01,532.453,1084.85,3553.435
20-08-2019 12.00,1933,22.034,0.01,500.183,1053.422,3360.739
20-08-2019 13.00,1934,22.109,0.011,428.938,964.983,2872.277
20-08-2019 14.00,1935,21.496,0.011,327.854,825.534,1775.191
20-08-2019 15.00,1936,20.688,0.011,210.95,644.565,1036.085
20-08-2019 16.00,1937,19.502,0.012,111.559,434.393,408.398
20-08-2019 17.00,1938,17.814,0.012,38.761,209.313,126.313
20-08-2019 18.00,1939,16.186,0.011,2.978,27.481,0
20-08-2019 19.00,1940,15.698,0.011,0,0.002,0
20-08-2019 20.00,1941,15.567,0.011,0,0,0
20-08-2019 21.00,1942,15.484,0.011,0,0,0
20-08-2019 22.00,1943,15.343,0.011,0,0,0
20-08-2019 23.00,1944,15.174,0.011,0,0,0
21-08-2019 0.00,1945,14.957,0.011,0,0,0
21-08-2019 1.00,1946,14.591,0.011,0,0,0
21-08-2019 2.00,1947,14.42,0.011,0,0,0
21-08-2019 3.00,1948,14.308,0.011,0,0,0
21-08-2019 4.00,1949,14.218,0.011,3.591,28.41,0
21-08-2019 5.00,1950,14.391,0.011,39.406,219.833,102.994
21-08-2019 6.00,1951,15.065,0.011,103.26,444.228,372.417
21-08-2019 7.00,1952,16.135,0.012,178.843,652.893,558.77
21-08-2019 8.00,1953,16.954,0.012,250.995,831.607,657.564
21-08-2019 9.00,1954,17.728,0.012,323.758,968.152,1141.598
21-08-2019 10.00,1955,18.233,0.012,386.01,1053.181,1408.304
21-08-2019 11.00,1956,18.687,0.012,416.596,1080.924,1630.462
21-08-2019 12.00,1957,19.15,0.012,405.586,1049.409,1445.334
21-08-2019 13.00,1958,19.273,0.013,358.337,960.826,932.747
21-08-2019 14.00,1959,19.384,0.013,287.974,821.142,797.862
21-08-2019 15.00,1960,19.391,0.013,203.127,639.872,565.962
21-08-2019 16.00,1961,19.15,0.013,118.375,429.335,311.797
21-08-2019 17.00,1962,18.579,0.013,44.476,203.88,79.946
21-08-2019 18.00,1963,17.809,0.012,3.829,25.041,0
21-08-2019 19.00,1964,17.205,0.012,0,0.001,0
21-08-2019 20.00,1965,16.522,0.012,0,0,0
21-08-2019 21.00,1966,16.003,0.012,0,0,0
21-08-2019 22.00,1967,15.694,0.011,0,0,0
21-08-2019 23.00,1968,15.424,0.011,0,0,0
22-08-2019 0.00,1969,15.178,0.011,0,0,0
22-08-2019 1.00,1970,14.802,0.011,0,0,0
22-08-2019 2.00,1971,14.022,0.011,0,0,0
22-08-2019 3.00,1972,13.579,0.011,0,0,0
22-08-2019 4.00,1973,13.704,0.01,4.504,25.793,0.956
22-08-2019 5.00,1974,14.215,0.011,57.453,214.381,108.761
22-08-2019 6.00,1975,14.638,0.011,152.21,439.152,224.243
22-08-2019 7.00,1976,15.14,0.012,270.288,648.18,409.561
22-08-2019 8.00,1977,15.655,0.012,375.398,827.178,591.273
22-08-2019 9.00,1978,16.014,0.012,462.959,963.931,799.62
22-08-2019 10.00,1979,16.171,0.012,520.011,1049.129,948.635
22-08-2019 11.00,1980,16.213,0.012,523.188,1076.891,986.79
22-08-2019 12.00,1981,16.246,0.011,484.255,1045.345,828.536
22-08-2019 13.00,1982,16.342,0.012,408.078,956.585,629.876
22-08-2019 14.00,1983,16.313,0.012,319.019,816.669,417.337
22-08-2019 15.00,1984,16.158,0.012,228.975,635.09,212.334
22-08-2019 16.00,1985,15.898,0.012,137.729,424.212,80.74
22-08-2019 17.00,1986,15.637,0.012,53.508,198.384,10.809
22-08-2019 18.00,1987,15.422,0.012,5.249,22.723,0
22-08-2019 19.00,1988,15.251,0.011,0,0,0
22-08-2019 20.00,1989,15.038,0.011,0,0,0
22-08-2019 21.00,1990,14.786,0.011,0,0,0
22-08-2019 22.00,1991,14.587,0.011,0,0,0
22-08-2019 23.00,1992,14.516,0.011,0,0,0
23-08-2019 0.00,1993,14.443,0.01,0,0,0
23-08-2019 1.00,1994,14.329,0.01,0,0,0
23-08-2019 2.00,1995,14.181,0.01,0,0,0
23-08-2019 3.00,1996,14.02,0.01,0,0,0
23-08-2019 4.00,1997,13.831,0.01,3.61,23.303,0
23-08-2019 5.00,1998,14.024,0.01,56.474,208.872,175.028
23-08-2019 6.00,1999,14.595,0.011,156.904,434.007,564.237
23-08-2019 7.00,2000,15.29,0.011,274.938,643.379,1192.052
23-08-2019 8.00,2001,16.377,0.011,396.338,822.662,2617.781
23-08-2019 9.00,2002,17.972,0.011,511.651,959.646,3404.464
23-08-2019 10.00,2003,19.378,0.011,585.108,1044.966,3437.087
23-08-2019 11.00,2004,20.056,0.011,593.482,1072.801,3266.652
23-08-2019 12.00,2005,20.177,0.011,559.787,1041.205,2973.833
23-08-2019 13.00,2006,19.582,0.011,494.694,952.283,2042.489
23-08-2019 14.00,2007,18.562,0.011,397.352,812.132,1277.498
23-08-2019 15.00,2008,17.432,0.011,289.739,630.252,645.926
23-08-2019 16.00,2009,16.41,0.012,174.038,419.015,317.398
23-08-2019 17.00,2010,15.456,0.012,68.659,192.839,85.062
23-08-2019 18.00,2011,14.712,0.011,5.465,20.527,0
23-08-2019 19.00,2012,14.311,0.011,0,0,0
23-08-2019 20.00,2013,14.004,0.011,0,0,0
23-08-2019 21.00,2014,13.725,0.011,0,0,0
23-08-2019 22.00,2015,13.411,0.01,0,0,0
23-08-2019 23.00,2016,13,0.01,0,0,0
24-08-2019 0.00,2017,12.604,0.01,0,0,0
24-08-2019 1.00,2018,12.285,0.01,0,0,0
24-08-2019 2.00,2019,12,0.01,0,0,0
24-08-2019 3.00,2020,11.626,0.01,0,0,0
24-08-2019 4.00,2021,11.311,0.01,3.944,20.944,18.77
24-08-2019 5.00,2022,12.475,0.01,68.72,203.294,763.286
24-08-2019 6.00,2023,13.887,0.01,193.971,428.801,1606.972
24-08-2019 7.00,2024,15.693,0.011,343,638.501,2800.141
24-08-2019 8.00,2025,17.641,0.011,476.446,818.09,3127.592
24-08-2019 9.00,2026,19.521,0.011,589.604,955.287,3203.268
24-08-2019 10.00,2027,20.703,0.011,659.036,1040.753,3229.934
24-08-2019 11.00,2028,21.442,0.011,656.477,1068.618,3193.318
24-08-2019 12.00,2029,21.88,0.011,610.07,1036.937,3012.033
24-08-2019 13.00,2030,22.135,0.011,532.752,947.904,2975.505
24-08-2019 14.00,2031,21.994,0.011,435.384,807.53,2676.569
24-08-2019 15.00,2032,21.32,0.011,319.14,625.346,1915.605
24-08-2019 16.00,2033,20.796,0.012,186.187,413.761,714.082
24-08-2019 17.00,2034,18.989,0.012,69.135,187.238,230.332
24-08-2019 18.00,2035,17.769,0.011,4.935,18.454,0
24-08-2019 19.00,2036,17.243,0.01,0,0,0
24-08-2019 20.00,2037,16.566,0.01,0,0,0
24-08-2019 21.00,2038,15.747,0.01,0,0,0
24-08-2019 22.00,2039,14.913,0.01,0,0,0
24-08-2019 23.00,2040,14.129,0.01,0,0,0
25-08-2019 0.00,2041,13.346,0.01,0,0,0
25-08-2019 1.00,2042,12.751,0.009,0,0,0
25-08-2019 2.00,2043,12.405,0.009,0,0,0
25-08-2019 3.00,2044,12.212,0.009,0,0,0
25-08-2019 4.00,2045,12.143,0.009,5.195,18.722,9.502
25-08-2019 5.00,2046,13.475,0.01,83.979,197.657,534.01
25-08-2019 6.00,2047,15.258,0.01,225.04,423.53,1355.102
25-08-2019 7.00,2048,17.301,0.011,384.78,633.565,2033.712
25-08-2019 8.00,2049,18.861,0.011,526.421,813.445,2491.025
25-08-2019 9.00,2050,19.847,0.011,629.073,950.855,2880.891
25-08-2019 10.00,2051,20.894,0.011,682.348,1036.465,3108.564
25-08-2019 11.00,2052,21.435,0.011,673.018,1064.349,2782.463
25-08-2019 12.00,2053,21.676,0.011,630.65,1032.633,2509.943
25-08-2019 13.00,2054,21.827,0.011,569.156,943.455,2480.337
25-08-2019 14.00,2055,21.708,0.011,471.611,802.832,2314.039
25-08-2019 15.00,2056,21.546,0.011,344.745,620.358,1419.559
25-08-2019 16.00,2057,20.909,0.012,202.118,408.442,852.371
25-08-2019 17.00,2058,18.995,0.012,72.519,181.597,291.705
25-08-2019 18.00,2059,17.777,0.011,4.92,16.504,0
25-08-2019 19.00,2060,17.246,0.011,0,0,0
25-08-2019 20.00,2061,16.544,0.01,0,0,0
25-08-2019 21.00,2062,15.779,0.01,0,0,0
25-08-2019 22.00,2063,15.09,0.01,0,0,0
25-08-2019 23.00,2064,14.537,0.01,0,0,0
26-08-2019 0.00,2065,14.061,0.01,0,0,0
26-08-2019 1.00,2066,13.624,0.01,0,0,0
26-08-2019 2.00,2067,13.26,0.01,0,0,0
26-08-2019 3.00,2068,12.971,0.01,0,0,0
26-08-2019 4.00,2069,12.613,0.01,5.08,16.638,11.695
26-08-2019 5.00,2070,13.446,0.01,79.414,191.963,694.596
26-08-2019 6.00,2071,15.44,0.01,220.122,418.193,1695.964
26-08-2019 7.00,2072,18.106,0.011,383.857,628.573,3004.439
26-08-2019 8.00,2073,20.303,0.011,523.443,808.716,3265.338
26-08-2019 9.00,2074,21.733,0.011,616.606,946.356,3402.716
26-08-2019 10.00,2075,22.701,0.011,661.788,1032.083,3453.611
26-08-2019 11.00,2076,23.272,0.011,661.325,1060.02,3318.771
26-08-2019 12.00,2077,23.544,0.011,625.076,1028.25,3212.338
26-08-2019 13.00,2078,23.277,0.012,534.768,938.932,2632.041
26-08-2019 14.00,2079,22.848,0.012,398.534,798.088,2190.534
26-08-2019 15.00,2080,21.705,0.012,246.971,615.32,811.681
26-08-2019 16.00,2081,20.527,0.013,126.908,403.055,426.676
26-08-2019 17.00,2082,18.715,0.013,37.072,175.914,237.129
26-08-2019 18.00,2083,17.006,0.012,1.282,14.679,0
26-08-2019 19.00,2084,17.074,0.012,0,0,0
26-08-2019 20.00,2085,16.779,0.012,0,0,0
26-08-2019 21.00,2086,16.49,0.012,0,0,0
26-08-2019 22.00,2087,16.194,0.012,0,0,0
26-08-2019 23.00,2088,15.944,0.012,0,0,0
27-08-2019 0.00,2089,15.788,0.012,0,0,0
27-08-2019 1.00,2090,15.693,0.012,0,0,0
27-08-2019 2.00,2091,15.682,0.011,0,0,0
27-08-2019 3.00,2092,15.721,0.011,0,0,0
27-08-2019 4.00,2093,15.876,0.011,2.79,14.697,0
27-08-2019 5.00,2094,16.148,0.011,42.541,186.207,18.389
27-08-2019 6.00,2095,16.508,0.011,126.4,412.789,92.999
27-08-2019 7.00,2096,16.939,0.012,229.655,623.492,196.27
27-08-2019 8.00,2097,17.31,0.012,332.937,803.925,421.92
27-08-2019 9.00,2098,17.659,0.012,420.293,941.775,995.085
27-08-2019 10.00,2099,18.315,0.012,479.278,1027.63,1633.435
27-08-2019 11.00,2100,19.293,0.012,503.889,1055.622,2337.053
27-08-2019 12.00,2101,20.321,0.012,498.791,1023.821,2479.927
27-08-2019 13.00,2102,20.999,0.012,455.61,934.328,2403.294
27-08-2019 14.00,2103,20.99,0.012,375.24,793.262,2155.377
27-08-2019 15.00,2104,20.48,0.012,273.257,610.213,1606.598
27-08-2019 16.00,2105,19.9,0.012,154.578,397.602,542.869
27-08-2019 17.00,2106,18.498,0.012,52.6,170.198,156.232
27-08-2019 18.00,2107,17.854,0.012,2.354,12.978,0
27-08-2019 19.00,2108,17.675,0.011,0,0,0
27-08-2019 20.00,2109,17.247,0.011,0,0,0
27-08-2019 21.00,2110,16.543,0.011,0,0,0
27-08-2019 22.00,2111,15.633,0.011,0,0,0
27-08-2019 23.00,2112,14.577,0.011,0,0,0
28-08-2019 0.00,2113,13.529,0.011,0,0,0
28-08-2019 1.00,2114,12.641,0.01,0,0,0
28-08-2019 2.00,2115,11.917,0.01,0,0,0
28-08-2019 3.00,2116,11.391,0.01,0,0,0
28-08-2019 4.00,2117,10.992,0.01,1.876,12.9,10.079
28-08-2019 5.00,2118,12.596,0.01,47.12,180.4,987.451
28-08-2019 6.00,2119,15.267,0.011,140.935,407.327,2048.573
28-08-2019 7.00,2120,17.801,0.011,256.247,618.346,2977.937
28-08-2019 8.00,2121,19.813,0.011,362.863,799.052,3398.599
28-08-2019 9.00,2122,20.936,0.011,446.078,937.128,3606.094
28-08-2019 10.00,2123,21.973,0.011,497.184,1023.113,3677.169
28-08-2019 11.00,2124,22.552,0.011,499.284,1051.134,3580.911
28-08-2019 12.00,2125,22.443,0.011,457.572,1019.27,3214.277
28-08-2019 13.00,2126,21.924,0.011,386.101,929.648,2588.716
28-08-2019 14.00,2127,21.124,0.011,291.906,788.36,1782.716
28-08-2019 15.00,2128,20.424,0.012,201.875,605.02,1388.963
28-08-2019 16.00,2129,19.564,0.012,114.459,392.091,495.76
28-08-2019 17.00,2130,17.665,0.012,38.736,164.455,60.714
28-08-2019 18.00,2131,16.339,0.011,2.166,11.398,0
28-08-2019 19.00,2132,15.93,0.011,0,0,0
28-08-2019 20.00,2133,15.593,0.011,0,0,0
28-08-2019 21.00,2134,15.306,0.011,0,0,0
28-08-2019 22.00,2135,14.972,0.011,0,0,0
28-08-2019 23.00,2136,14.656,0.01,0,0,0
29-08-2019 0.00,2137,14.405,0.01,0,0,0
29-08-2019 1.00,2138,14.13,0.01,0,0,0
29-08-2019 2.00,2139,13.689,0.01,0,0,0
29-08-2019 3.00,2140,13.373,0.01,0,0,0
29-08-2019 4.00,2141,13.242,0.01,2.024,11.249,0
29-08-2019 5.00,2142,14.01,0.01,51.688,174.541,177.801
29-08-2019 6.00,2143,14.742,0.011,159.149,401.801,391.154
29-08-2019 7.00,2144,15.716,0.011,286.017,613.151,659.153
29-08-2019 8.00,2145,16.951,0.011,392.405,794.133,1111.282
29-08-2019 9.00,2146,20.099,0.011,473.699,932.403,1695.382
29-08-2019 10.00,2147,20.598,0.011,518.083,1018.519,1708.146
29-08-2019 11.00,2148,21.563,0.011,528.535,1046.571,1905.751
29-08-2019 12.00,2149,21.934,0.011,495.193,1014.665,1650.983
29-08-2019 13.00,2150,22.292,0.011,427.207,924.9,1347.325
29-08-2019 14.00,2151,22.776,0.011,335.066,783.404,791.774
29-08-2019 15.00,2152,21.196,0.012,230.002,599.783,413.222
29-08-2019 16.00,2153,18.848,0.012,129.857,386.525,194.641
29-08-2019 17.00,2154,17.403,0.012,43.05,158.692,65.052
29-08-2019 18.00,2155,15.713,0.011,2.242,9.94,0
29-08-2019 19.00,2156,14.522,0.011,0,0,0
29-08-2019 20.00,2157,13.78,0.011,0,0,0
29-08-2019 21.00,2158,13.304,0.011,0,0,0
29-08-2019 22.00,2159,12.992,0.01,0,0,0
29-08-2019 23.00,2160,12.862,0.01,0,0,0
30-08-2019 0.00,2161,12.824,0.01,0,0,0
30-08-2019 1.00,2162,12.808,0.01,0,0,0
30-08-2019 2.00,2163,12.772,0.01,0,0,0
30-08-2019 3.00,2164,12.798,0.01,0,0,0
30-08-2019 4.00,2165,12.786,0.01,1.398,9.742,0
30-08-2019 5.00,2166,13.094,0.01,40.98,168.639,155.102
30-08-2019 6.00,2167,14.357,0.01,131.372,396.217,444.429
30-08-2019 7.00,2168,16.341,0.011,238.72,607.875,798.804
